date,open,high,low,close,Adj Close,volume,rsi
2007-11-26,144.429993,144.880005,140.660004,140.949997,104.44101,214232000,35.58
2007-11-27,141.740005,143.229996,140.949997,142.570007,105.641403,293897900,39.82
2007-11-28,144.190002,147.470001,144.139999,147.130005,109.020294,258596900,49.82
2007-11-29,146.619995,147.720001,146.100006,147.179993,109.057281,199409900,49.91
2007-11-30,149.039993,149.869995,147.330002,148.660004,110.153954,222908000,52.86
2007-12-03,148.190002,148.449997,147.289993,147.679993,109.427788,146430400,50.73
2007-12-04,146.660004,147.539993,146.309998,146.360001,108.449738,136533900,47.94
2007-12-05,147.929993,149.199997,147.830002,148.809998,110.265099,171130000,53.1
2007-12-06,148.630005,151.210007,148.570007,150.940002,111.843369,154457400,57.09
2007-12-07,151.419998,151.5,150.550003,150.910004,111.821198,148980100,57.02
2007-12-10,151.279999,152.25,150.860001,152.080002,112.688057,123914300,59.22
2007-12-11,152.139999,152.889999,147.830002,147.910004,109.598206,250346400,49.48
2007-12-12,151.059998,151.770004,147.199997,149.369995,110.680084,322435600,52.43
2007-12-13,148.320007,149.389999,147.300003,149.059998,110.450348,237551300,51.74
2007-12-14,147.929993,149.100006,147.100006,147.169998,109.049919,159152900,47.62
2007-12-17,146.610001,146.869995,144.860001,145.070007,107.493881,177269400,43.47
2007-12-18,146.100006,146.479996,143.960007,145.880005,108.094055,245569300,45.44
2007-12-19,145.940002,146.889999,144.940002,145.880005,108.094055,198917200,45.44
2007-12-20,146.839996,146.860001,145.179993,146.800003,108.775749,214813800,47.84
2007-12-21,147.369995,148.419998,147.089996,148.130005,110.343803,146084400,51.18
2007-12-24,148.820007,149.479996,148.479996,149.229996,111.163185,45601400,53.81
2007-12-26,148.649994,149.679993,148.5,149.550003,111.401566,67093100,54.58
2007-12-27,149.020004,149.029999,147.320007,147.669998,110.001129,122981700,49.39
2007-12-28,148.539993,148.610001,146.899994,147.300003,109.725494,116398100,48.41
2007-12-31,147.100006,147.610001,146.059998,146.210007,108.913567,108126800,45.56
2008-01-02,146.529999,146.990005,143.880005,144.929993,107.960052,204935600,42.39
2008-01-03,144.910004,145.490005,144.070007,144.860001,107.907928,125133300,42.22
2008-01-04,143.339996,143.440002,140.910004,141.309998,105.263489,232330900,34.54
2008-01-07,141.809998,142.229996,140.100006,141.190002,105.174065,234991000,34.31
2008-01-08,142.080002,142.899994,138.440002,138.910004,103.475716,326365700,30.24
2008-01-09,139.089996,140.789993,137.699997,140.369995,104.563293,301824900,35.51
2008-01-10,139.679993,142.800003,139.369995,141.289993,105.248581,335701200,38.66
2008-01-11,140.779999,141.899994,139.0,140.149994,104.399391,267076600,36.3
2008-01-14,141.160004,141.860001,140.399994,141.279999,105.241119,170365500,40.2
2008-01-15,139.789993,141.490005,137.899994,138.169998,102.924461,239940100,34.02
2008-01-16,137.360001,139.119995,136.279999,136.979996,102.038002,378802600,31.99
2008-01-17,137.809998,137.880005,132.929993,133.429993,99.393593,397892600,26.85
2008-01-18,134.740005,135.020004,131.100006,132.059998,98.373024,348561500,25.17
2008-01-22,127.209999,132.429993,126.0,130.720001,97.374863,435923700,23.62
2008-01-23,127.089996,134.190002,126.839996,133.860001,99.713905,511913000,33.93
2008-01-24,134.479996,135.460007,133.309998,134.990005,100.555634,259949300,37.21
2008-01-25,136.509995,136.759995,132.600006,133.039993,99.103081,269603900,34.07
2008-01-28,133.259995,135.520004,132.059998,135.240005,100.741882,217934600,40.21
2008-01-29,136.100006,136.449997,134.880005,135.910004,101.240952,168968300,41.98
2008-01-30,135.580002,138.539993,134.600006,134.910004,100.49604,334939200,40.07
2008-01-31,133.399994,138.539993,133.199997,137.369995,102.328522,343680800,46.52
2008-02-01,137.940002,139.610001,137.520004,139.580002,103.974823,206843600,51.56
2008-02-04,139.210007,139.300003,137.639999,137.820007,102.663765,124694300,47.71
2008-02-05,135.940002,136.25,133.669998,134.130005,99.915024,286882500,40.81
2008-02-06,134.580002,135.25,132.410004,133.050003,99.110504,250792900,39.03
2008-02-07,131.800003,134.789993,131.729996,133.929993,99.766045,297368100,41.28
2008-02-08,133.089996,134.220001,132.100006,133.070007,99.125397,221643500,39.74
2008-02-11,133.100006,134.229996,132.039993,133.75,99.631935,188576300,41.59
2008-02-12,134.910004,136.309998,133.979996,134.990005,100.555634,256654400,44.92
2008-02-13,136.009995,137.059998,135.139999,136.369995,101.583633,181967800,48.45
2008-02-14,136.949997,137.0,134.789993,135.169998,100.689728,215207200,45.71
2008-02-15,134.5,135.220001,133.910004,135.139999,100.667374,154110300,45.64
2008-02-19,136.720001,136.889999,134.610001,135.520004,100.950447,145190000,46.74
2008-02-20,133.990005,136.550003,133.759995,135.919998,101.248428,220085700,47.94
2008-02-21,136.660004,137.009995,134.070007,134.789993,100.406647,201051200,44.87
2008-02-22,134.970001,135.850006,132.860001,135.619995,101.024918,205491000,47.53
2008-02-25,135.539993,137.649994,134.779999,137.330002,102.298721,190107000,52.6
2008-02-26,136.75,138.949997,136.5,138.360001,103.065987,212420700,55.4
2008-02-27,137.559998,139.139999,137.410004,138.220001,102.9617,168395800,54.92
2008-02-28,137.240005,137.960007,136.550003,136.869995,101.956062,170831100,50.44
2008-02-29,135.600006,135.679993,132.779999,133.820007,99.68409,252715200,42.08
2008-03-03,133.139999,133.809998,132.240005,133.5,99.445732,189483500,41.3
2008-03-04,132.229996,133.399994,130.990005,132.990005,99.065819,282513100,40.04
2008-03-05,133.419998,134.770004,132.339996,133.830002,99.691544,270681400,43.13
2008-03-06,132.979996,133.220001,130.550003,131.059998,97.628128,247911700,36.46
2008-03-07,129.770004,131.740005,128.580002,129.710007,96.622536,326434600,33.73
2008-03-10,129.839996,129.929993,127.589996,128.0,95.348701,235683600,30.6
2008-03-11,130.720001,132.720001,128.949997,132.600006,98.775322,341440600,45.31
2008-03-12,132.740005,133.770004,131.160004,131.360001,97.851608,229161100,42.68
2008-03-13,129.610001,132.639999,128.600006,131.649994,98.067604,351504200,43.5
2008-03-14,132.770004,132.809998,127.779999,129.610001,96.547989,484687800,39.23
2008-03-17,126.57,129.259995,126.07,128.300003,95.572205,405311100,36.73
2008-03-18,130.619995,133.690002,129.979996,133.630005,99.542557,334416600,50.53
2008-03-19,134.139999,134.649994,130.039993,130.320007,97.076897,345971600,44.1
2008-03-20,130.050003,132.910004,129.259995,132.080002,98.875015,245320700,47.89
2008-03-24,133.309998,135.809998,133.240005,134.720001,100.851364,208977300,53.05
2008-03-25,134.860001,135.550003,133.770004,134.850006,100.948631,192947200,53.29
2008-03-26,134.460007,135.089996,133.110001,133.199997,99.713455,196934300,49.74
2008-03-27,134.199997,134.440002,132.360001,132.779999,99.399071,225153200,48.85
2008-03-28,132.990005,133.360001,131.059998,131.509995,98.448318,180896100,46.16
2008-03-31,131.289993,132.729996,131.089996,131.970001,98.792732,166692100,47.29
2008-04-01,133.610001,136.839996,133.509995,136.610001,102.266159,254547300,57.1
2008-04-02,137.050003,137.669998,135.979996,136.699997,102.333572,210910800,57.27
2008-04-03,135.960007,137.440002,135.710007,137.039993,102.588089,175884800,57.93
2008-04-04,137.119995,137.960007,136.119995,136.889999,102.475822,204446800,57.51
2008-04-07,137.869995,138.570007,136.740005,136.960007,102.528206,154245500,57.66
2008-04-08,136.190002,136.919998,135.949997,136.820007,102.423363,148937300,57.21
2008-04-09,136.610001,136.800003,134.889999,135.830002,101.682297,195610600,53.99
2008-04-10,135.419998,136.669998,134.899994,136.020004,101.824501,192967800,54.52
2008-04-11,134.490005,135.119995,133.009995,133.380005,99.848236,222973300,46.52
2008-04-14,133.190002,133.539993,132.550003,132.929993,99.511368,160522000,45.3
2008-04-15,133.580002,133.690002,132.330002,133.240005,99.743378,172389200,46.35
2008-04-16,134.539993,136.910004,134.520004,136.850006,102.445847,189268900,56.71
2008-04-17,136.020004,137.25,135.660004,137.050003,102.595596,179665700,57.2
2008-04-18,138.940002,139.559998,138.259995,138.479996,103.6661,218530600,60.65
2008-04-21,138.229996,138.979996,137.850006,138.550003,103.718475,118587400,60.82
2008-04-22,138.190002,138.309998,136.899994,137.940002,103.26181,162166000,58.5
2008-04-23,138.089996,138.779999,137.119995,137.720001,103.09716,193309000,57.64
2008-04-24,138.080002,139.740005,137.039993,138.320007,103.54628,229381300,59.39
2008-04-25,139.399994,139.889999,137.910004,139.600006,104.504547,190788100,62.9
2008-04-28,139.880005,140.25,139.380005,139.630005,104.527,105610200,62.98
2008-04-29,139.389999,139.729996,138.610001,139.080002,104.115257,125514100,60.38
2008-04-30,139.289993,140.589996,138.259995,138.259995,103.501335,208395900,56.63
2008-05-01,138.380005,141.119995,138.270004,141.119995,105.642357,187279500,64.83
2008-05-02,142.339996,142.369995,140.559998,141.509995,105.934311,181585500,65.78
2008-05-05,141.050003,141.610001,140.410004,140.830002,105.425308,118504500,62.61
2008-05-06,140.020004,142.199997,139.690002,142.050003,106.338585,179339800,65.8
2008-05-07,141.889999,142.039993,139.130005,139.520004,104.444649,199267300,55.27
2008-05-08,139.740005,140.320007,138.979996,139.160004,104.175125,178321200,53.94
2008-05-09,138.600006,139.389999,138.449997,138.899994,103.980484,152588200,52.96
2008-05-12,139.25,140.559998,138.729996,140.460007,105.14827,147865900,57.93
2008-05-13,140.800003,140.889999,139.729996,140.479996,105.1633,159132200,57.99
2008-05-14,141.070007,142.199997,140.460007,140.770004,105.380371,181910800,58.92
2008-05-15,141.039993,142.630005,140.830002,142.529999,106.697884,166927000,64.13
2008-05-16,142.860001,142.869995,141.610001,142.660004,106.795227,204236800,64.49
2008-05-19,142.809998,144.300003,142.300003,143.050003,107.087181,165664400,65.6
2008-05-20,142.270004,142.339996,141.0,141.889999,106.218803,178552100,59.63
2008-05-21,141.809998,142.119995,139.0,139.490005,104.422165,252724800,49.57
2008-05-22,139.429993,140.169998,139.0,139.509995,104.437111,170820400,49.65
2008-05-23,139.050003,139.660004,137.520004,137.639999,103.037231,181376400,43.09
2008-05-27,137.800003,139.0,137.529999,138.660004,103.800835,168322900,47.19
2008-05-28,139.169998,140.0,138.0,139.300003,104.279922,181288100,49.64
2008-05-29,139.130005,140.929993,139.080002,140.0,104.803917,173927200,52.25
2008-05-30,140.470001,140.740005,139.940002,140.350006,105.065903,117362000,53.54
2008-06-02,139.830002,139.860001,138.0,138.899994,103.980484,181069900,47.76
2008-06-03,139.300003,139.619995,137.229996,138.089996,103.374092,271965700,44.85
2008-06-04,137.699997,139.160004,137.460007,138.020004,103.321686,246637700,44.59
2008-06-05,138.580002,140.889999,138.320007,140.779999,105.387878,237867100,55.31
2008-06-06,139.550003,139.800003,136.220001,136.289993,102.026619,384276300,41.31
2008-06-09,136.860001,137.5,135.410004,136.619995,102.273651,228263900,42.46
2008-06-10,135.669998,137.100006,135.350006,135.940002,101.764626,260234900,40.69
2008-06-11,135.970001,136.259995,133.929993,133.940002,100.267433,283890100,35.94
2008-06-12,134.600006,135.869995,133.520004,134.449997,100.649239,252791800,37.93
2008-06-13,135.169998,136.520004,134.419998,136.149994,101.921852,244726900,44.16
2008-06-16,135.550003,136.929993,135.460007,136.229996,101.981728,185832500,44.44
2008-06-17,137.070007,137.119995,135.369995,135.570007,101.48764,191707700,42.53
2008-06-18,134.690002,135.520004,133.710007,134.25,100.499512,265893000,38.92
2008-06-19,134.149994,135.240005,133.5,134.419998,100.626762,304204900,39.63
2008-06-20,132.839996,133.089996,131.220001,131.580002,98.993431,289275700,32.78
2008-06-23,132.089996,132.229996,131.320007,131.449997,98.895622,165096400,32.5
2008-06-24,131.050003,132.440002,130.190002,131.190002,98.70002,267300600,31.92
2008-06-25,131.720001,133.399994,131.240005,131.809998,99.166466,287853900,34.91
2008-06-26,130.570007,131.419998,128.080002,128.229996,96.473068,297775000,27.42
2008-06-27,128.279999,128.860001,127.040001,127.529999,95.946426,303423400,26.23
2008-06-30,127.889999,128.910004,127.300003,127.980003,96.285004,258842600,28.38
2008-07-01,126.519997,128.470001,125.93,128.380005,96.585945,388622000,30.32
2008-07-02,128.789993,129.160004,125.949997,126.18,94.930763,288064600,26.13
2008-07-03,127.110001,127.110001,124.989998,126.309998,95.028572,239352500,26.77
2008-07-07,126.790001,127.339996,123.919998,125.019997,94.058052,372427300,24.49
2008-07-08,124.989998,127.389999,124.199997,127.239998,95.728249,375973700,34.79
2008-07-09,127.5,127.739998,124.389999,124.790001,93.88501,336729400,29.94
2008-07-10,124.43,125.790001,123.580002,125.300003,94.268723,436475700,32.06
2008-07-11,123.970001,125.900002,122.489998,123.839996,93.170296,481124600,29.32
2008-07-14,125.260002,125.5,122.400002,122.720001,92.327637,322720800,27.39
2008-07-15,121.800003,123.489998,120.019997,120.989998,91.026093,502502500,24.68
2008-07-16,121.449997,124.57,121.099998,123.959999,93.260544,371642900,36.32
2008-07-17,125.139999,126.260002,124.089996,125.199997,94.193474,375490600,40.46
2008-07-18,126.169998,126.419998,125.150002,125.980003,94.780296,267030100,42.97
2008-07-21,126.510002,126.800003,125.190002,126.050003,94.832977,222863000,43.2
2008-07-22,125.150002,127.800003,124.849998,127.480003,95.908813,296904200,47.85
2008-07-23,127.889999,129.149994,127.550003,128.169998,96.427933,311698400,49.98
2008-07-24,128.339996,128.410004,125.160004,125.510002,94.426674,248634500,42.73
2008-07-25,125.889999,126.489998,125.169998,125.480003,94.404106,219131000,42.66
2008-07-28,125.510002,126.059998,123.419998,123.639999,93.019806,205201300,38.22
2008-07-29,123.980003,126.379997,123.639999,126.279999,95.005981,261505600,46.78
2008-07-30,127.110001,128.600006,126.279999,128.529999,96.698784,354710000,52.78
2008-07-31,127.400002,128.570007,126.629997,126.830002,95.419792,277402100,48.34
2008-08-01,127.120003,127.279999,125.459999,126.160004,94.915726,248690900,46.68
2008-08-04,126.040001,126.139999,124.760002,124.989998,94.035484,188239600,43.84
2008-08-05,126.019997,128.559998,124.970001,128.360001,96.570877,251577600,52.75
2008-08-06,128.020004,129.300003,127.480003,128.929993,96.999725,209555400,54.08
2008-08-07,127.959999,128.440002,126.540001,127.010002,95.555199,246312500,49.08
2008-08-08,126.580002,129.929993,126.379997,129.369995,97.330734,260811700,54.63
2008-08-11,129.470001,131.509995,129.229996,130.710007,98.338882,249425800,57.47
2008-08-12,130.279999,130.699997,128.729996,129.350006,97.31572,213200800,53.79
2008-08-13,128.789993,129.649994,127.669998,128.570007,96.728836,256393200,51.75
2008-08-14,127.839996,130.279999,127.75,129.539993,97.458641,239555300,54.09
2008-08-15,129.929993,130.5,129.300003,130.169998,97.932632,181000800,55.59
2008-08-18,130.429993,130.479996,127.660004,128.389999,96.59343,172275100,50.55
2008-08-19,127.419998,127.690002,126.529999,126.989998,95.540154,194673700,46.94
2008-08-20,127.389999,127.949997,126.339996,127.580002,95.984024,225498200,48.61
2008-08-21,126.75,128.440002,126.599998,127.800003,96.149559,180609800,49.25
2008-08-22,128.669998,129.649994,127.800003,129.649994,97.541397,167715300,54.38
2008-08-25,128.800003,129.649994,126.75,127.019997,95.562721,171936900,47.09
2008-08-26,127.019997,127.870003,126.580002,127.389999,95.84111,159117200,48.14
2008-08-27,127.550003,128.830002,127.300003,128.630005,96.773987,171032800,51.62
2008-08-28,129.279999,130.339996,129.110001,130.190002,97.947655,167537100,55.65
2008-08-29,129.729996,130.139999,128.509995,128.789993,96.894386,189195800,51.5
2008-09-02,130.029999,130.710007,127.519997,127.989998,96.292526,252364900,49.25
2008-09-03,127.879997,128.5,126.93,127.879997,96.209732,251947000,48.93
2008-09-04,126.970001,127.230003,123.959999,124.029999,93.313225,340042500,39.36
2008-09-05,123.290001,124.949997,122.0,124.419998,93.606621,289503400,40.63
2008-09-08,128.039993,128.240005,124.419998,126.989998,95.540154,364075300,48.29
2008-09-09,127.099998,127.360001,122.800003,123.220001,92.703812,377326800,40.11
2008-09-10,123.889999,124.900002,122.550003,123.720001,93.079994,298916600,41.52
2008-09-11,122.120003,125.739998,121.599998,125.510002,94.426674,375369400,46.41
2008-09-12,124.290001,126.209999,123.830002,126.089996,94.863029,297851200,47.92
2008-09-15,121.629997,125.650002,119.889999,120.089996,90.348984,483607000,36.43
2008-09-16,117.199997,122.32,117.0,122.099998,91.861198,581744300,41.49
2008-09-17,119.639999,121.849998,116.0,116.610001,87.730827,624095600,33.62
2008-09-18,118.050003,121.790001,113.800003,120.07,90.333954,776114700,41.19
2008-09-19,126.699997,128.0,123.330002,124.120003,93.92144,501087800,48.59
2008-09-22,124.449997,124.75,120.360001,121.309998,91.795128,249966500,44.42
2008-09-23,120.849998,122.019997,118.279999,118.550003,89.706642,327470400,40.72
2008-09-24,119.349998,120.0,117.790001,118.93,89.994209,311818400,41.44
2008-09-25,119.400002,121.910004,118.440002,120.790001,91.401634,328253000,44.98
2008-09-26,118.830002,121.5,118.510002,120.849998,91.447006,285917400,45.09
2008-09-29,119.139999,119.339996,110.970001,111.379997,84.281105,459562300,33.26
2008-09-30,113.510002,116.800003,110.529999,115.989998,87.76947,328154400,41.33
2008-10-01,115.269997,116.690002,113.949997,116.059998,87.822456,332783000,41.45
2008-10-02,114.949997,115.110001,111.059998,111.849998,84.636765,365337800,36.75
2008-10-03,112.860001,115.449997,109.68,110.339996,83.494164,461798000,35.2
2008-10-06,107.150002,107.620003,100.639999,104.720001,79.241486,610637500,30.14
2008-10-07,106.839996,107.330002,99.650002,100.029999,75.692566,540012100,26.68
2008-10-08,97.519997,102.18,96.809998,97.510002,73.785706,725414800,25.03
2008-10-09,99.660004,100.620003,90.25,90.699997,68.632561,534485200,21.19
2008-10-10,86.760002,93.940002,83.580002,88.5,66.967842,871026300,20.12
2008-10-13,93.870003,101.349998,89.949997,101.349998,76.691399,455584000,39.41
2008-10-14,104.699997,105.529999,97.110001,99.849998,75.556374,546268300,38.25
2008-10-15,97.459999,97.800003,89.709999,90.019997,68.118019,484627500,31.66
2008-10-16,91.290001,94.769997,86.540001,93.769997,70.955643,708811200,36.18
2008-10-17,91.989998,98.589996,91.650002,93.209999,70.531876,476649000,35.8
2008-10-20,95.349998,99.099998,94.089996,98.809998,74.769386,321294200,42.32
2008-10-21,96.970001,98.639999,95.220001,95.860001,72.53714,356502000,40.02
2008-10-22,93.199997,95.860001,87.529999,90.639999,68.587143,516168000,36.25
2008-10-23,90.290001,92.449997,85.809998,91.690002,69.381668,634666400,37.52
2008-10-24,84.059998,89.919998,84.0,87.040001,65.86306,545812600,34.26
2008-10-27,85.970001,89.510002,83.699997,83.949997,63.52486,397288600,32.25
2008-10-28,87.339996,94.239998,84.529999,93.760002,70.948067,639939500,43.56
2008-10-29,93.769997,97.169998,92.099998,93.080002,70.43351,531270100,43.02
2008-10-30,95.779999,96.540001,92.900002,96.300003,72.870079,414582100,46.39
2008-10-31,95.080002,98.57,94.480003,96.830002,73.271149,411394000,46.95
2008-11-03,96.779999,97.690002,95.949997,97.110001,73.483032,205419400,47.26
2008-11-04,99.059998,100.860001,96.709999,100.410004,75.98011,346793400,50.91
2008-11-05,99.199997,100.709999,95.0,96.190002,72.786865,387844100,46.48
2008-11-06,94.459999,95.440002,90.059998,90.860001,68.753647,477721900,41.56
2008-11-07,91.650002,94.0,90.5,93.860001,71.023743,380391000,45.08
2008-11-10,95.209999,95.529999,90.919998,92.629997,70.092987,301773000,43.91
2008-11-11,90.760002,92.139999,88.650002,89.769997,67.928825,418498200,41.23
2008-11-12,88.230003,88.949997,85.120003,85.82,64.939873,454330600,37.8
2008-11-13,86.129997,91.730003,82.089996,91.169998,68.988228,753141900,44.53
2008-11-14,89.410004,92.059998,86.519997,86.620003,65.545227,540352300,40.52
2008-11-17,86.379997,88.559998,85.160004,85.470001,64.675034,415254900,39.55
2008-11-18,85.150002,87.220001,82.910004,87.080002,65.893333,523811800,41.65
2008-11-19,85.910004,86.870003,80.919998,81.5,61.670944,558327600,36.86
2008-11-20,80.129997,82.510002,75.050003,75.449997,57.092922,814180400,32.49
2008-11-21,77.459999,80.900002,74.339996,79.519997,60.172688,718536500,37.83
2008-11-24,81.919998,86.989998,80.360001,85.029999,64.342102,523305300,44.25
2008-11-25,87.300003,87.510002,83.82,85.660004,64.818817,454112400,44.95
2008-11-26,84.300003,89.190002,84.239998,88.970001,67.323486,370134200,48.61
2008-11-28,88.629997,90.129997,88.480003,90.089996,68.170998,118308100,49.82
2008-12-01,87.510002,87.550003,81.860001,82.110001,62.13253,369927100,42.18
2008-12-02,83.470001,85.489998,82.040001,85.269997,64.523697,469508400,45.73
2008-12-03,83.400002,87.830002,83.139999,87.32,66.074944,519863500,47.96
2008-12-04,86.059998,88.050003,83.739998,85.300003,64.546379,444173800,45.96
2008-12-05,83.650002,88.419998,82.239998,87.93,66.536514,471905300,48.95
2008-12-08,90.339996,92.379997,88.080002,91.0,68.859596,412859300,52.27
2008-12-09,90.370003,92.129997,88.980003,89.5,67.724525,370790000,50.54
2008-12-10,90.32,91.360001,89.0,90.110001,68.186134,396187400,51.25
2008-12-11,89.540001,91.0,87.370003,87.940002,66.54409,365061000,48.59
2008-12-12,85.550003,89.07,85.199997,88.989998,67.338623,415060400,49.94
2008-12-15,89.019997,89.150002,86.290001,87.75,66.400314,256694200,48.32
2008-12-16,91.879997,92.019997,88.18,91.879997,69.525482,377699500,53.71
2008-12-17,90.839996,92.43,90.059998,90.989998,68.851974,281819800,52.44
2008-12-18,91.400002,91.669998,88.209999,89.290001,67.565636,374673300,50.01
2008-12-19,89.099998,90.620003,88.089996,88.190002,67.274979,301451300,48.45
2008-12-22,88.580002,88.669998,85.489998,87.059998,66.412971,243759500,46.83
2008-12-23,87.529999,87.93,85.800003,86.160004,65.726448,221625200,45.52
2008-12-24,86.449997,86.870003,86.0,86.660004,66.107849,62061600,46.42
2008-12-26,87.239998,87.300003,86.5,87.160004,66.489265,74767700,47.35
2008-12-29,87.239998,87.330002,85.599998,86.910004,66.298553,127795900,46.91
2008-12-30,87.510002,89.050003,86.879997,88.970001,67.869995,168256300,50.94
2008-12-31,89.080002,90.970001,88.870003,90.239998,68.838821,193987200,53.29
2009-01-02,90.440002,93.440002,89.849998,92.959999,70.913734,227566300,57.95
2009-01-05,92.629997,93.660004,91.889999,92.849998,70.829842,240349700,57.7
2009-01-06,93.639999,94.449997,92.68,93.470001,71.30278,328260900,58.78
2009-01-07,92.0,92.260002,90.199997,90.669998,69.166817,280899200,52.28
2009-01-08,90.160004,91.089996,89.669998,91.040001,69.449059,263834400,53.02
2009-01-09,91.160004,91.32,85.360001,89.089996,67.961548,330953600,48.73
2009-01-12,88.839996,88.910004,86.410004,86.949997,66.329048,277858500,44.48
2009-01-13,86.730003,87.879997,86.199997,87.110001,66.451149,356432300,44.87
2009-01-14,85.540001,85.75,83.160004,84.370003,64.360924,435491600,39.76
2009-01-15,84.120003,85.25,81.720001,84.400002,64.383842,532647300,39.84
2009-01-16,85.860001,85.989998,83.050003,85.059998,64.887306,399237200,41.69
2009-01-20,84.230003,85.059998,80.050003,80.57,61.462151,419855200,34.02
2009-01-21,81.940002,84.239998,80.470001,84.050003,64.116814,364360700,42.81
2009-01-22,82.419998,84.040001,81.169998,82.75,63.125141,427940300,40.63
2009-01-23,80.900002,83.989998,80.57,83.110001,63.399761,386800600,41.52
2009-01-26,83.589996,85.360001,82.809998,83.68,63.834541,317978800,42.97
2009-01-27,84.129997,85.150002,83.300003,84.529999,64.482971,273789700,45.16
2009-01-28,86.400002,87.949997,86.07,87.389999,66.664711,330007000,51.85
2009-01-29,86.110001,87.489998,84.470001,84.550003,64.498253,294392500,45.87
2009-01-30,84.980003,85.400002,82.209999,82.830002,63.186169,383383600,42.65
2009-02-02,81.57,83.18,81.309998,82.580002,62.99543,288233300,42.19
2009-02-03,83.099998,84.360001,82.220001,83.739998,63.880348,278385800,45.16
2009-02-04,84.300003,85.370003,83.040001,83.330002,63.567566,322989300,44.3
2009-02-05,82.699997,85.290001,77.730003,84.57,64.513512,417679400,47.57
2009-02-06,84.860001,87.339996,84.68,86.980003,66.35199,366101700,53.32
2009-02-09,86.959999,87.739998,86.32,87.099998,66.443481,240075200,53.59
2009-02-10,86.269997,87.029999,82.449997,83.110001,63.399761,536212800,44.32
2009-02-11,83.449997,84.050003,82.400002,83.599998,63.773571,324442500,45.56
2009-02-12,82.169998,83.82,81.050003,83.660004,63.819313,469302200,45.72
2009-02-13,83.550003,84.239998,82.739998,82.760002,63.132767,293998400,43.65
2009-02-17,80.160004,82.959999,79.169998,79.220001,60.432297,478910100,36.61
2009-02-18,79.790001,79.940002,78.279999,79.029999,60.287373,362964800,36.28
2009-02-19,79.839996,80.150002,78.019997,78.18,59.638943,316867500,34.73
2009-02-20,76.730003,78.339996,75.769997,77.419998,59.059177,477176600,33.36
2009-02-23,78.269997,78.269997,74.589996,74.650002,56.946148,379641400,28.9
2009-02-24,75.290001,77.949997,74.699997,77.480003,59.104973,426260900,38.03
2009-02-25,77.139999,78.419998,75.629997,76.870003,58.639648,461985800,36.93
2009-02-26,77.82,79.669998,75.529999,75.620003,57.686069,363353900,34.71
2009-02-27,74.010002,75.690002,73.809998,73.93,56.396862,470510900,31.92
2009-03-02,72.519997,73.919998,70.370003,70.599998,53.856606,426452600,27.27
2009-03-03,71.610001,71.699997,69.639999,70.07,53.452305,443761000,26.6
2009-03-04,71.230003,72.870003,70.07,71.730003,54.71862,462753100,32.18
2009-03-05,70.099998,71.730003,68.169998,68.800003,52.483482,485549400,28.12
2009-03-06,69.400002,70.449997,67.099998,68.919998,52.575035,490470000,28.52
2009-03-09,67.949997,70.0,67.730003,68.110001,51.957119,379905300,27.41
2009-03-10,69.510002,72.370003,69.370003,72.169998,55.054268,406227900,39.95
2009-03-11,73.0,73.75,71.830002,72.639999,55.412819,356648300,41.21
2009-03-12,72.620003,75.75,71.970001,75.5,57.59454,409702700,48.35
2009-03-13,76.010002,76.980003,74.730003,76.089996,58.04459,337474700,49.7
2009-03-16,76.959999,77.970001,75.809998,75.860001,57.869156,360644900,49.16
2009-03-17,76.07,78.360001,75.449997,78.18,59.638943,356814300,54.54
2009-03-18,77.809998,80.900002,77.07,79.93,60.973904,473273200,58.14
2009-03-19,80.93,81.0,78.690002,78.940002,60.2187,428520400,55.47
2009-03-20,78.760002,78.910004,76.529999,76.709999,58.936413,371078200,49.9
2009-03-23,78.739998,82.290001,78.309998,82.220001,63.169739,419933300,60.46
2009-03-24,81.239998,82.360001,80.510002,80.599998,61.925098,330271000,56.68
2009-03-25,81.230003,82.699997,79.059998,81.449997,62.578133,441775100,58.16
2009-03-26,82.25,83.300003,81.32,83.110001,63.853523,422025200,60.96
2009-03-27,82.050003,82.529999,81.309998,81.610001,62.701073,322332300,57.23
2009-03-30,79.800003,79.870003,77.959999,78.790001,60.534458,324108500,50.92
2009-03-31,79.559998,81.080002,79.050003,79.519997,61.095345,364238300,52.38
2009-04-01,78.529999,81.419998,78.330002,81.059998,62.27853,377018300,55.4
2009-04-02,83.080002,84.610001,81.129997,83.43,64.099403,476230700,59.65
2009-04-03,83.489998,84.279999,82.669998,84.260002,64.737076,284646300,61.05
2009-04-06,83.339996,84.279999,82.290001,83.599998,64.229988,264866600,59.29
2009-04-07,82.25,82.650002,81.510002,81.650002,62.731823,258947800,54.31
2009-04-08,82.059998,82.940002,81.540001,82.529999,63.407944,230402800,56.1
2009-04-09,84.669998,85.82,84.330002,85.809998,65.92794,269653500,62.07
2009-04-13,84.919998,86.540001,84.580002,85.830002,65.943298,224847500,62.11
2009-04-14,85.029999,85.760002,84.080002,84.349998,64.806221,276598800,57.98
2009-04-15,83.839996,85.419998,83.610001,85.25,65.497711,250726100,59.73
2009-04-16,85.93,87.150002,84.769997,86.5,66.458061,335202900,62.09
2009-04-17,86.830002,87.650002,86.139999,87.080002,66.903702,262649000,63.17
2009-04-20,85.540001,87.050003,83.339996,83.43,64.099403,293690100,52.95
